,zip,statecode,county,city_town,climate.Zone,city,state,latitude,longitude
6486,18346,PA,MONROE,POCONO SUMMIT,5A,Pocono Summit,PA,41.118226,-75.39631
6487,18347,PA,MONROE,POCONO LAKE,5A,Pocono Lake,PA,41.144565,-75.55717
6488,18348,PA,MONROE,POCONO LAKE PRESERVE,5A,Pocono Lake Preserve,PA,41.033755,-75.30798
6489,18349,PA,MONROE,POCONO MANOR,5A,Pocono Manor,PA,41.100236,-75.36453
6490,18350,PA,MONROE,POCONO PINES,5A,Pocono Pines,PA,41.116737,-75.46037
6491,18351,PA,NORTHAMPTON,PORTLAND,5A,Portland,PA,40.920622,-75.09773
6492,18352,PA,MONROE,REEDERS,5A,Reeders,PA,40.986265,-75.348026
6493,18353,PA,MONROE,SAYLORSBURG,5A,Saylorsburg,PA,40.906654,-75.35881
6494,18354,PA,MONROE,SCIOTA,5A,Sciota,PA,40.922005,-75.32185
6495,18355,PA,MONROE,SCOTRUN,5A,Scotrun,PA,41.074757,-75.36259
6496,18356,PA,MONROE,SHAWNEE ON DELAWARE,5A,Shawnee On Delaware,PA,41.010333,-75.09995
6497,18357,PA,MONROE,SKYTOP,5A,Skytop,PA,41.231091,-75.23884
6498,18360,PA,MONROE,STROUDSBURG,5A,Stroudsburg,PA,40.98314,-75.26026
6499,18370,PA,MONROE,SWIFTWATER,5A,Swiftwater,PA,41.095437,-75.3191
6500,18371,PA,PIKE,TAMIMENT,5A,Tamiment,PA,41.340936,-75.024055
6501,18372,PA,MONROE,TANNERSVILLE,5A,Tannersville,PA,41.048423,-75.31865
6502,18403,PA,LACKAWANNA,ARCHBALD,5A,Archbald,PA,41.493381,-75.54909
6503,18405,PA,WAYNE,BEACH LAKE,6A,Beach Lake,PA,41.598906,-75.10381
6504,18407,PA,LACKAWANNA,CARBONDALE,5A,Carbondale,PA,41.583517,-75.51015
6505,18410,PA,LACKAWANNA,CHINCHILLA,5A,Chinchilla,PA,41.486527,-75.693335
6506,18411,PA,LACKAWANNA,CLARKS SUMMIT,5A,Clarks Summit,PA,41.485845,-75.71134
6507,18413,PA,SUSQUEHANNA,CLIFFORD,6A,Clifford,PA,41.64872,-75.59722
6508,18414,PA,LACKAWANNA,DALTON,5A,Dalton,PA,41.537933,-75.73826
6509,18415,PA,WAYNE,DAMASCUS,6A,Damascus,PA,41.743598,-75.12383
6510,18416,PA,LACKAWANNA,ELMHURST,5A,Elmhurst,PA,41.375602,-75.547966
6511,18417,PA,WAYNE,EQUINUNK,6A,Equinunk,PA,41.800226,-75.20349
6512,18419,PA,WYOMING,FACTORYVILLE,5A,Factoryville,PA,41.568872,-75.79296
6513,18420,PA,LACKAWANNA,FLEETVILLE,5A,Fleetville,PA,41.597115,-75.71102
6514,18421,PA,SUSQUEHANNA,FOREST CITY,6A,Forest City,PA,41.653139,-75.46199
6515,18424,PA,WAYNE,GOULDSBORO,6A,Gouldsboro,PA,41.251286,-75.49121
6516,18425,PA,PIKE,GREELEY,5A,Greeley,PA,41.419116,-75.00683
6517,18426,PA,PIKE,GREENTOWN,5A,Greentown,PA,41.337195,-75.27069
6518,18427,PA,WAYNE,HAMLIN,6A,Hamlin,PA,41.422497,-75.335384
6519,18428,PA,PIKE,HAWLEY,5A,Hawley,PA,41.427945,-75.13473
6520,18431,PA,WAYNE,HONESDALE,6A,Honesdale,PA,41.60032,-75.25102
6521,18433,PA,LACKAWANNA,JERMYN,5A,Jermyn,PA,41.550591,-75.56795
6522,18434,PA,LACKAWANNA,JESSUP,5A,Jessup,PA,41.471937,-75.56605
6523,18435,PA,PIKE,LACKAWAXEN,5A,Lackawaxen,PA,41.497511,-75.01149
6524,18436,PA,WAYNE,LAKE ARIEL,6A,Lake Ariel,PA,41.426197,-75.39395
6525,18437,PA,WAYNE,LAKE COMO,6A,Lake Como,PA,41.866271,-75.33611
6526,18438,PA,WAYNE,LAKEVILLE,6A,Lakeville,PA,41.429411,-75.24702
6527,18439,PA,WAYNE,LAKEWOOD,6A,Lakewood,PA,41.825884,-75.34132
6528,18440,PA,LACKAWANNA,LA PLUME,5A,La Plume,PA,41.551585,-75.767583
6529,18441,PA,SUSQUEHANNA,LENOXVILLE,6A,Lenoxville,PA,41.663906,-75.62979
6530,18443,PA,WAYNE,MILANVILLE,6A,Milanville,PA,41.656499,-75.11552
6531,18444,PA,LACKAWANNA,MOSCOW,5A,Moscow,PA,41.344794,-75.52671
6532,18445,PA,WAYNE,NEWFOUNDLAND,6A,Newfoundland,PA,41.286968,-75.36218
6533,18446,PA,WYOMING,NICHOLSON,5A,Nicholson,PA,41.64181,-75.74693
6534,18447,PA,LACKAWANNA,OLYPHANT,5A,Olyphant,PA,41.47785,-75.60486
6535,18448,PA,LACKAWANNA,OLYPHANT,5A,Olyphant,PA,41.46488,-75.596231
6536,18449,PA,WAYNE,ORSON,6A,Orson,PA,41.615989,-75.274708
6537,18451,PA,PIKE,PAUPACK,5A,Paupack,PA,41.404263,-75.23826
6538,18452,PA,LACKAWANNA,PECKVILLE,5A,Peckville,PA,41.48188,-75.58669
6539,18453,PA,WAYNE,PLEASANT MOUNT,6A,Pleasant Mount,PA,41.75098,-75.37109
6540,18454,PA,WAYNE,POYNTELLE,6A,Poyntelle,PA,41.615989,-75.274708
6541,18455,PA,WAYNE,PRESTON PARK,6A,Preston Park,PA,41.880371,-75.36086
6542,18456,PA,WAYNE,PROMPTON,6A,Prompton,PA,41.606185,-75.33971
6543,18457,PA,PIKE,ROWLAND,5A,Rowland,PA,41.471736,-75.04617
6544,18458,PA,PIKE,SHOHOLA,5A,Shohola,PA,41.408589,-74.92544
6545,18459,PA,WAYNE,SOUTH CANAAN,6A,South Canaan,PA,41.515012,-75.40884
6546,18460,PA,WAYNE,SOUTH STERLING,6A,South Sterling,PA,41.255644,-75.34474
6547,18461,PA,WAYNE,STARLIGHT,6A,Starlight,PA,41.938498,-75.34499
6548,18462,PA,WAYNE,STARRUCCA,6A,Starrucca,PA,41.8914,-75.43221
6549,18463,PA,WAYNE,STERLING,6A,Sterling,PA,41.376953,-75.31601
6550,18464,PA,PIKE,TAFTON,5A,Tafton,PA,41.414421,-75.18585
6551,18465,PA,SUSQUEHANNA,THOMPSON,6A,Thompson,PA,41.839349,-75.50841
6552,18466,PA,MONROE,TOBYHANNA,5A,Tobyhanna,PA,41.19012,-75.36779
6553,18469,PA,WAYNE,TYLER HILL,6A,Tyler Hill,PA,41.694366,-75.13718
6554,18470,PA,SUSQUEHANNA,UNION DALE,6A,Union Dale,PA,41.722929,-75.5417
6555,18471,PA,LACKAWANNA,WAVERLY,5A,Waverly,PA,41.527134,-75.70629
6556,18472,PA,WAYNE,WAYMART,6A,Waymart,PA,41.579472,-75.39613
6557,18473,PA,WAYNE,WHITE MILLS,6A,White Mills,PA,41.525207,-75.20779
6558,18501,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.401881,-75.637626
6559,18502,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.350303,-75.689965
6560,18503,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.41018,-75.66588
6561,18504,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.414979,-75.6879
6562,18505,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.39208,-75.66603
6563,18507,PA,LACKAWANNA,MOOSIC,5A,Moosic,PA,41.35838,-75.71228
6564,18508,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.439329,-75.66187
6565,18509,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.42818,-75.64726
6566,18510,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.40918,-75.64508
6567,18512,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.427199,-75.61821
6568,18515,PA,LACKAWANNA,SCRANTON,5A,Scranton,PA,41.403529,-75.706485
6569,18517,PA,LACKAWANNA,TAYLOR,5A,Taylor,PA,41.391279,-75.71535
6570,18518,PA,LACKAWANNA,OLD FORGE,5A,Old Forge,PA,41.369679,-75.73829
6571,18519,PA,LACKAWANNA,SCRANTON,5A,Dickson City,PA,41.46213,-75.62478
6572,18601,PA,LUZERNE,BEACH HAVEN,5A,Beach Haven,PA,41.067712,-76.17626
6573,18602,PA,LUZERNE,BEAR CREEK,5A,Bear Creek,PA,41.184986,-75.75144
6574,18603,PA,COLUMBIA,BERWICK,5A,Berwick,PA,41.061356,-76.24934
6575,18610,PA,MONROE,BLAKESLEE,5A,Blakeslee,PA,41.057574,-75.53909
6576,18611,PA,LUZERNE,CAMBRA,5A,Cambra,PA,41.196076,-76.30735
6577,18612,PA,LUZERNE,DALLAS,5A,Dallas,PA,41.345579,-75.97596
6578,18614,PA,SULLIVAN,DUSHORE,5A,Dushore,PA,41.501249,-76.38889
6579,18615,PA,WYOMING,FALLS,5A,Falls,PA,41.449135,-75.85774
6580,18616,PA,SULLIVAN,FORKSVILLE,5A,Forksville,PA,41.511462,-76.6237
6581,18617,PA,LUZERNE,GLEN LYON,5A,Glen Lyon,PA,41.175582,-76.07455
6582,18618,PA,LUZERNE,HARVEYS LAKE,5A,Harveys Lake,PA,41.37649,-76.03662
6583,18619,PA,SULLIVAN,HILLSGROVE,5A,Hillsgrove,PA,41.448101,-76.6963
6584,18621,PA,LUZERNE,HUNLOCK CREEK,5A,Hunlock Creek,PA,41.257193,-76.08882
6585,18622,PA,LUZERNE,HUNTINGTON MILLS,5A,Huntington Mills,PA,41.2044,-76.27211
6586,18623,PA,WYOMING,LACEYVILLE,5A,Laceyville,PA,41.653217,-76.1487
6587,18624,PA,CARBON,LAKE HARMONY,5A,Lake Harmony,PA,41.058352,-75.60137
6588,18625,PA,WYOMING,LAKE WINOLA,5A,Lake Winola,PA,41.509364,-75.85458
6589,18626,PA,SULLIVAN,LAPORTE,5A,Laporte,PA,41.421281,-76.49446
6590,18627,PA,LUZERNE,LEHMAN,5A,Lehman,PA,41.316584,-76.021037
6591,18628,PA,SULLIVAN,LOPEZ,5A,Lopez,PA,41.417231,-76.30865
6592,18629,PA,WYOMING,MEHOOPANY,5A,Mehoopany,PA,41.555944,-76.13179
6593,18630,PA,WYOMING,MESHOPPEN,5A,Meshoppen,PA,41.653604,-76.03178
6594,18631,PA,COLUMBIA,MIFFLINVILLE,5A,Mifflinville,PA,41.028617,-76.30717
6595,18632,PA,SULLIVAN,MILDRED,5A,Mildred,PA,41.476652,-76.38074
6596,18634,PA,LUZERNE,NANTICOKE,5A,Nanticoke,PA,41.197908,-76.00325
6597,18635,PA,LUZERNE,NESCOPECK,5A,Nescopeck,PA,41.038241,-76.20682
6598,18636,PA,WYOMING,NOXEN,5A,Noxen,PA,41.402035,-76.07007
6599,18640,PA,LUZERNE,PITTSTON,5A,Pittston,PA,41.317242,-75.77942
6600,18641,PA,LUZERNE,PITTSTON,5A,Pittston,PA,41.333035,-75.74189
6601,18642,PA,LUZERNE,DURYEA,5A,Duryea,PA,41.348939,-75.76279
6602,18643,PA,LUZERNE,PITTSTON,5A,Pittston,PA,41.337585,-75.81587
6603,18644,PA,LUZERNE,WYOMING,5A,Wyoming,PA,41.31943,-75.85208
6604,18651,PA,LUZERNE,PLYMOUTH,5A,Plymouth,PA,41.244281,-75.94878
6605,18654,PA,LUZERNE,SHAWANESE,5A,Shawanese,PA,41.350053,-76.03193
6606,18655,PA,LUZERNE,SHICKSHINNY,5A,Shickshinny,PA,41.184223,-76.19361
6607,18656,PA,LUZERNE,SWEET VALLEY,5A,Sweet Valley,PA,41.310649,-76.19316
6608,18657,PA,WYOMING,TUNKHANNOCK,5A,Tunkhannock,PA,41.535917,-75.95006
6609,18660,PA,LUZERNE,WAPWALLOPEN,5A,Wapwallopen,PA,41.098371,-76.06397
6610,18661,PA,LUZERNE,WHITE HAVEN,5A,White Haven,PA,41.082188,-75.75965
6611,18701,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.243181,-75.88438
6612,18702,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.236331,-75.87254
6613,18703,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.242081,-75.88569
6614,18704,PA,LUZERNE,KINGSTON,5A,Kingston,PA,41.274748,-75.89076
6615,18705,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.268231,-75.84569
6616,18706,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.209869,-75.91781
6617,18707,PA,LUZERNE,MOUNTAIN TOP,5A,Mountain Top,PA,41.133482,-75.9194
6618,18708,PA,LUZERNE,SHAVERTOWN,5A,Shavertown,PA,41.305822,-75.94148
6619,18709,PA,LUZERNE,LUZERNE,5A,Luzerne,PA,41.28328,-75.89369
6620,18710,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.272248,-75.880146
6621,18711,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.272248,-75.880146
6622,18762,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.272248,-75.880146
6623,18764,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.272248,-75.880146
6624,18765,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.272248,-75.880146
6625,18766,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.244781,-75.88959
6626,18773,PA,LUZERNE,WILKES BARRE,5A,Wilkes Barre,PA,41.272248,-75.880146
6627,18801,PA,SUSQUEHANNA,MONTROSE,6A,Montrose,PA,41.830406,-75.9179
6628,18810,PA,BRADFORD,ATHENS,5A,Athens,PA,41.949723,-76.50508
6629,18812,PA,SUSQUEHANNA,BRACKNEY,6A,Brackney,PA,41.964875,-75.95528
6630,18813,PA,SUSQUEHANNA,BROOKLYN,6A,Brooklyn,PA,41.753339,-75.80831
6631,18814,PA,BRADFORD,BURLINGTON,5A,Burlington,PA,41.782906,-76.60854
6632,18815,PA,BRADFORD,CAMPTOWN,5A,Camptown,PA,41.77197,-76.521266
6633,18816,PA,SUSQUEHANNA,DIMOCK,6A,Dimock,PA,41.747232,-75.89424
6634,18817,PA,BRADFORD,EAST SMITHFIELD,5A,East Smithfield,PA,41.875402,-76.63313
6635,18818,PA,SUSQUEHANNA,FRIENDSVILLE,6A,Friendsville,PA,41.909808,-76.04473
6636,18821,PA,SUSQUEHANNA,GREAT BEND,6A,Great Bend,PA,41.977241,-75.74391
6637,18822,PA,SUSQUEHANNA,HALLSTEAD,6A,Hallstead,PA,41.951797,-75.77536
6638,18823,PA,SUSQUEHANNA,HARFORD,6A,Harford,PA,41.784395,-75.70091
6639,18824,PA,SUSQUEHANNA,HOP BOTTOM,6A,Hop Bottom,PA,41.708207,-75.7846
6640,18825,PA,SUSQUEHANNA,JACKSON,6A,Jackson,PA,41.822157,-75.59506
6641,18826,PA,SUSQUEHANNA,KINGSLEY,6A,Kingsley,PA,41.738688,-75.72679
6642,18827,PA,SUSQUEHANNA,LANESBORO,6A,Lanesboro,PA,41.963293,-75.58203
6643,18828,PA,SUSQUEHANNA,LAWTON,6A,Lawton,PA,41.786507,-76.07042
6644,18829,PA,BRADFORD,LE RAYSVILLE,5A,Le Raysville,PA,41.837903,-76.17415
6645,18830,PA,SUSQUEHANNA,LITTLE MEADOWS,6A,Little Meadows,PA,41.957125,-76.11639
6646,18831,PA,BRADFORD,MILAN,5A,Milan,PA,41.899294,-76.60496
6647,18832,PA,BRADFORD,MONROETON,5A,Monroeton,PA,41.702433,-76.55565
6648,18833,PA,BRADFORD,NEW ALBANY,5A,New Albany,PA,41.5932,-76.46516
6649,18834,PA,SUSQUEHANNA,NEW MILFORD,6A,New Milford,PA,41.853082,-75.72077
6650,18837,PA,BRADFORD,ROME,5A,Rome,PA,41.918757,-76.29687
6651,18840,PA,BRADFORD,SAYRE,5A,Sayre,PA,41.983801,-76.52578
6652,18842,PA,SUSQUEHANNA,SOUTH GIBSON,6A,South Gibson,PA,41.746871,-75.61752
6653,18843,PA,SUSQUEHANNA,SOUTH MONTROSE,6A,South Montrose,PA,41.8237,-75.88314
6654,18844,PA,SUSQUEHANNA,SPRINGVILLE,6A,Springville,PA,41.695782,-75.91836
6655,18845,PA,BRADFORD,STEVENSVILLE,5A,Stevensville,PA,41.797851,-76.18303
6656,18846,PA,BRADFORD,SUGAR RUN,5A,Sugar Run,PA,41.600392,-76.24243
6657,18847,PA,SUSQUEHANNA,SUSQUEHANNA,6A,Susquehanna,PA,41.944334,-75.57241
6658,18848,PA,BRADFORD,TOWANDA,5A,Towanda,PA,41.762543,-76.45298
6659,18850,PA,BRADFORD,ULSTER,5A,Ulster,PA,41.849392,-76.5021
6660,18851,PA,BRADFORD,WARREN CENTER,5A,Warren Center,PA,41.928722,-76.16896
6661,18853,PA,BRADFORD,WYALUSING,5A,Wyalusing,PA,41.719942,-76.26615
6662,18854,PA,BRADFORD,WYSOX,5A,Wysox,PA,41.781522,-76.35906
6663,18901,PA,BUCKS,DOYLESTOWN,4A,Doylestown,PA,40.317473,-75.12854
6664,18902,PA,BUCKS,DOYLESTOWN,4A,Doylestown,PA,40.36,-75.09
6665,18910,PA,BUCKS,BEDMINSTER,4A,Bedminster,PA,40.328645,-75.10278
6666,18911,PA,BUCKS,BLOOMING GLEN,4A,Blooming Glen,PA,40.328645,-75.10278
6667,18912,PA,BUCKS,BUCKINGHAM,4A,Buckingham,PA,40.309942,-75.074252
6668,18913,PA,BUCKS,CARVERSVILLE,4A,Carversville,PA,40.376499,-75.04129
6669,18914,PA,BUCKS,CHALFONT,4A,Chalfont,PA,40.282406,-75.20657
6670,18915,PA,MONTGOMERY,COLMAR,4A,Colmar,PA,40.272177,-75.25783
6671,18916,PA,BUCKS,DANBORO,4A,Danboro,PA,40.328645,-75.10278
6672,18917,PA,BUCKS,DUBLIN,4A,Dublin,PA,40.37327,-75.20246
6673,18918,PA,MONTGOMERY,EARLINGTON,4A,Earlington,PA,40.320036,-75.374155
6674,18920,PA,BUCKS,ERWINNA,4A,Erwinna,PA,40.500115,-75.07901
6675,18921,PA,BUCKS,FERNDALE,4A,Ferndale,PA,40.328645,-75.10278
6676,18922,PA,BUCKS,FOREST GROVE,4A,Forest Grove,PA,40.328645,-75.10278
6677,18923,PA,BUCKS,FOUNTAINVILLE,4A,Fountainville,PA,40.346926,-75.16497
6678,18924,PA,MONTGOMERY,FRANCONIA,4A,Franconia,PA,40.308116,-75.358575
6679,18925,PA,BUCKS,FURLONG,4A,Furlong,PA,40.282168,-75.06283
6680,18927,PA,BUCKS,HILLTOWN,4A,Hilltown,PA,40.324823,-75.2436
6681,18928,PA,BUCKS,HOLICONG,4A,Holicong,PA,40.335974,-75.04288
6682,18929,PA,BUCKS,JAMISON,4A,Jamison,PA,40.256648,-75.09357
6683,18930,PA,BUCKS,KINTNERSVILLE,4A,Kintnersville,PA,40.537142,-75.21189
6684,18931,PA,BUCKS,LAHASKA,4A,Lahaska,PA,40.328645,-75.10278
6685,18932,PA,BUCKS,LINE LEXINGTON,4A,Line Lexington,PA,40.289372,-75.25572
6686,18933,PA,BUCKS,LUMBERVILLE,4A,Lumberville,PA,40.328645,-75.10278
6687,18934,PA,BUCKS,MECHANICSVILLE,4A,Mechanicsville,PA,40.349443,-75.067622
6688,18935,PA,BUCKS,MILFORD SQUARE,4A,Milford Square,PA,40.328645,-75.10278
6689,18936,PA,MONTGOMERY,MONTGOMERYVILLE,4A,Montgomeryville,PA,40.223216,-75.22829
6690,18938,PA,BUCKS,NEW HOPE,4A,New Hope,PA,40.354735,-74.99319
6691,18940,PA,BUCKS,NEWTOWN,4A,Newtown,PA,40.246802,-74.93912
6692,18942,PA,BUCKS,OTTSVILLE,4A,Ottsville,PA,40.466205,-75.16183
6693,18943,PA,BUCKS,PENNS PARK,4A,Penns Park,PA,40.268981,-75.009401
6694,18944,PA,BUCKS,PERKASIE,4A,Perkasie,PA,40.379029,-75.25926
6695,18946,PA,BUCKS,PINEVILLE,4A,Pineville,PA,40.271104,-75.062204
6696,18947,PA,BUCKS,PIPERSVILLE,4A,Pipersville,PA,40.426391,-75.11842
6697,18949,PA,BUCKS,PLUMSTEADVILLE,4A,Plumsteadville,PA,40.38805,-75.142522
6698,18950,PA,BUCKS,POINT PLEASANT,4A,Point Pleasant,PA,40.416516,-75.074832
6699,18951,PA,BUCKS,QUAKERTOWN,4A,Quakertown,PA,40.445203,-75.34838
6700,18953,PA,BUCKS,REVERE,4A,Revere,PA,40.328645,-75.10278
6701,18954,PA,BUCKS,RICHBORO,4A,Richboro,PA,40.214652,-75.00379
6702,18955,PA,BUCKS,RICHLANDTOWN,4A,Richlandtown,PA,40.478742,-75.31938
6703,18956,PA,BUCKS,RUSHLAND,4A,Rushland,PA,40.262783,-75.01568
6704,18957,PA,MONTGOMERY,SALFORD,4A,Salford,PA,40.302945,-75.448579
6705,18958,PA,MONTGOMERY,SALFORDVILLE,4A,Salfordville,PA,40.290357,-75.435539
6706,18960,PA,BUCKS,SELLERSVILLE,4A,Sellersville,PA,40.361206,-75.31101
6707,18962,PA,BUCKS,SILVERDALE,4A,Silverdale,PA,40.346017,-75.26953
6708,18963,PA,BUCKS,SOLEBURY,4A,Solebury,PA,40.328645,-75.10278
6709,18964,PA,MONTGOMERY,SOUDERTON,4A,Souderton,PA,40.305176,-75.325
6710,18966,PA,BUCKS,SOUTHAMPTON,4A,Southampton,PA,40.184745,-75.00831
6711,18968,PA,BUCKS,SPINNERSTOWN,4A,Spinnerstown,PA,40.328645,-75.10278
6712,18969,PA,MONTGOMERY,TELFORD,4A,Telford,PA,40.32635,-75.34589
6713,18970,PA,BUCKS,TRUMBAUERSVILLE,4A,Trumbauersville,PA,40.412771,-75.38625
6714,18971,PA,MONTGOMERY,TYLERSPORT,4A,Tylersport,PA,40.34698,-75.376985
6715,18972,PA,BUCKS,UPPER BLACK EDDY,4A,Upper Black Eddy,PA,40.535227,-75.12642
6716,18974,PA,BUCKS,WARMINSTER,4A,Warminster,PA,40.211241,-75.0887
6717,18976,PA,BUCKS,WARRINGTON,4A,Warrington,PA,40.240295,-75.13458
6718,18977,PA,BUCKS,WASHINGTON CROSSING,4A,Washington Crossing,PA,40.289939,-74.87885
6719,18979,PA,MONTGOMERY,WOXALL,4A,Woxall,PA,40.211896,-75.35586
6720,18980,PA,BUCKS,WYCOMBE,4A,Wycombe,PA,40.28083,-75.01422
6721,18981,PA,BUCKS,ZIONHILL,4A,Zionhill,PA,40.328645,-75.10278
6722,18991,PA,BUCKS,WARMINSTER,4A,Warminster,PA,40.328645,-75.10278
6723,19001,PA,MONTGOMERY,ABINGTON,4A,Abington,PA,40.127907,-75.12695
6724,19002,PA,MONTGOMERY,AMBLER,4A,Ambler,PA,40.169608,-75.21158
6725,19003,PA,MONTGOMERY,ARDMORE,4A,Ardmore,PA,40.000861,-75.29694
6726,19004,PA,MONTGOMERY,BALA CYNWYD,4A,Bala Cynwyd,PA,40.012862,-75.23309
6727,19006,PA,MONTGOMERY,HUNTINGDON VALLEY,4A,Huntingdon Valley,PA,40.129509,-75.06115
6728,19007,PA,BUCKS,BRISTOL,4A,Bristol,PA,40.108943,-74.85548
6729,19008,PA,DELAWARE,BROOMALL,4A,Broomall,PA,39.974378,-75.36083
6730,19009,PA,MONTGOMERY,BRYN ATHYN,4A,Bryn Athyn,PA,40.139539,-75.06716
6731,19010,PA,DELAWARE,BRYN MAWR,4A,Bryn Mawr,PA,40.02371,-75.32764
6732,19012,PA,MONTGOMERY,CHELTENHAM,4A,Cheltenham,PA,40.060304,-75.10439
6733,19013,PA,DELAWARE,CHESTER,4A,Chester,PA,39.84697,-75.37444
6734,19014,PA,DELAWARE,ASTON,4A,Aston,PA,39.864761,-75.4326
6735,19015,PA,DELAWARE,BROOKHAVEN,4A,Brookhaven,PA,39.864929,-75.38761
6736,19016,PA,DELAWARE,CHESTER,4A,Chester,PA,39.934047,-75.405987
6737,19017,PA,DELAWARE,CHESTER HEIGHTS,4A,Chester Heights,PA,39.883911,-75.466949
6738,19018,PA,DELAWARE,CLIFTON HEIGHTS,4A,Primos,PA,39.922862,-75.29639
6739,19019,PA,PHILADELPHIA,PHILADELPHIA,4A,Philadelphia,PA,40.001811,-75.11787
6740,19020,PA,BUCKS,BENSALEM,4A,Bensalem,PA,40.10386,-74.93734
6741,19021,PA,BUCKS,CROYDON,4A,Croydon,PA,40.093443,-74.89912
6742,19022,PA,DELAWARE,CRUM LYNNE,4A,Crum Lynne,PA,39.862712,-75.33958
6743,19023,PA,DELAWARE,DARBY,4A,Darby,PA,39.916262,-75.26517
6744,19025,PA,MONTGOMERY,DRESHER,4A,Dresher,PA,40.149164,-75.16047
6745,19026,PA,DELAWARE,DREXEL HILL,4A,Drexel Hill,PA,39.949962,-75.30184
6746,19027,PA,MONTGOMERY,ELKINS PARK,4A,Elkins Park,PA,40.072293,-75.12406
6747,19028,PA,DELAWARE,EDGEMONT,4A,Edgemont,PA,39.934047,-75.405987
6748,19029,PA,DELAWARE,ESSINGTON,4A,Essington,PA,39.866912,-75.29156
6749,19030,PA,BUCKS,FAIRLESS HILLS,4A,Fairless Hills,PA,40.175504,-74.84611
6750,19031,PA,MONTGOMERY,FLOURTOWN,4A,Flourtown,PA,40.107743,-75.21334
6751,19032,PA,DELAWARE,FOLCROFT,4A,Folcroft,PA,39.893212,-75.28088
6752,19033,PA,DELAWARE,FOLSOM,4A,Folsom,PA,39.890462,-75.32755
6753,19034,PA,MONTGOMERY,FORT WASHINGTON,4A,Fort Washington,PA,40.13477,-75.20374
6754,19035,PA,MONTGOMERY,GLADWYNE,4A,Gladwyne,PA,40.042444,-75.28002
6755,19036,PA,DELAWARE,GLENOLDEN,4A,Glenolden,PA,39.902045,-75.29371
6756,19037,PA,DELAWARE,GLEN RIDDLE LIMA,4A,Glen Riddle Lima,PA,39.934047,-75.405987
6757,19038,PA,MONTGOMERY,GLENSIDE,4A,Glenside,PA,40.10346,-75.16829
6758,19039,PA,DELAWARE,GRADYVILLE,4A,Gradyville,PA,39.88211,-75.337234
6759,19040,PA,MONTGOMERY,HATBORO,4A,Hatboro,PA,40.178076,-75.1067
6760,19041,PA,MONTGOMERY,HAVERFORD,4A,Haverford,PA,40.012661,-75.3088
6761,19043,PA,DELAWARE,HOLMES,4A,Holmes,PA,39.899812,-75.30893
6762,19044,PA,MONTGOMERY,HORSHAM,4A,Horsham,PA,40.184758,-75.14386
6763,19046,PA,MONTGOMERY,JENKINTOWN,4A,Jenkintown,PA,40.09811,-75.10949
6764,19047,PA,BUCKS,LANGHORNE,4A,Langhorne,PA,40.173563,-74.91203
6765,19050,PA,DELAWARE,LANSDOWNE,4A,Lansdowne,PA,39.939609,-75.26453
6766,19052,PA,DELAWARE,LENNI,4A,Lenni,PA,39.894161,-75.445589
6767,19053,PA,BUCKS,FEASTERVILLE TREVOSE,4A,Feasterville Trevose,PA,40.148759,-74.98228
6768,19054,PA,BUCKS,LEVITTOWN,4A,Levittown,PA,40.166859,-74.82066
6769,19055,PA,BUCKS,LEVITTOWN,4A,Levittown,PA,40.149009,-74.83617
6770,19056,PA,BUCKS,LEVITTOWN,4A,Levittown,PA,40.151509,-74.88576
6771,19057,PA,BUCKS,LEVITTOWN,4A,Levittown,PA,40.142059,-74.85821
6772,19058,PA,BUCKS,LEVITTOWN,4A,Levittown,PA,40.328645,-75.10278
6773,19060,PA,DELAWARE,GARNET VALLEY,4A,Garnet Valley,PA,39.84,-75.49
6774,19061,PA,DELAWARE,MARCUS HOOK,4A,Marcus Hook,PA,39.832762,-75.44063
6775,19063,PA,DELAWARE,MEDIA,4A,Media,PA,39.916078,-75.40251
6776,19064,PA,DELAWARE,SPRINGFIELD,4A,Springfield,PA,39.929511,-75.33562
